Source,Target
PL338,NFL21
CG4,PL339
PL339,NFL3
CG30,PL340
PL340,NFL11
CG18,PL341
PL341,NFL30
CG112,PL342
PL342,NFL13
CG36,PL343
PL343,NFL27
CG113,PL344
PL344,NFL9
CG2,PL345
PL345,NFL6
CG114,PL346
PL346,NFL4
CG115,PL347
PL347,NFL1
CG35,PL348
PL348,NFL8
CG9,PL349
PL349,NFL0
CG36,PL350
PL350,NFL20
CG10,PL351
PL351,NFL18
CG3,PL352
PL352,NFL28
CG32,PL507
PL507,NFL26
CG74,PL508
PL508,NFL31
CG35,PL509
PL509,NFL1
CG4,PL510
PL510,NFL6
CG113,PL511
PL511,NFL17
CG4,PL512
PL512,NFL2
CG3,PL513
PL513,NFL22
CG35,PL514
PL514,NFL15
CG20,PL515
PL515,NFL10
CG99,PL516
PL516,NFL28
CG1,PL517
PL517,NFL27
CG3,PL518
PL518,NFL20
CG22,PL519
PL519,NFL0
CG111,PL520
PL520,NFL19
CG1,PL521
PL521,NFL25
CG2,PL522
PL522,NFL21
CG2,PL523
PL523,NFL14
CG54,PL524
PL524,NFL17
CG2,PL525
PL525,NFL4
CG31,PL526
PL526,NFL18
CG23,PL527
PL527,NFL7
CG28,PL528
PL528,NFL12
CG25,PL529
PL529,NFL5
CG1,PL530
PL530,NFL3
CG9,PL531
PL531,NFL26
CG100,PL532
PL532,NFL13
CG4,PL533
PL533,NFL8
CG9,PL534
PL534,NFL29
CG63,PL535
PL535,NFL26
CG46,PL536
PL536,NFL9
CG2,PL537
PL537,NFL1
CG46,PL538
PL538,NFL27
CG20,PL539
PL539,NFL11
CG2,PL540
PL540,NFL6
CG49,PL541
PL541,NFL23
CG20,PL542
PL542,NFL0
CG143,PL543
PL543,NFL8
CG117,PL544
PL544,NFL22
CG23,PL545
PL545,NFL2
CG1,PL546
PL546,NFL15
CG11,PL547
PL547,NFL16
CG31,PL548
PL548,NFL27
CG20,PL549
PL549,NFL19
CG144,PL550
PL550,NFL30
CG145,PL551
PL551,NFL31
CG23,PL552
PL552,NFL25
CG8,PL553
PL553,NFL21
CG0,PL554
PL554,NFL10
CG2,PL555
PL555,NFL14
CG32,PL556
PL556,NFL4
CG11,PL557
PL557,NFL18
CG17,PL558
PL558,NFL26
CG23,PL559
PL559,NFL7
CG1,PL560
PL560,NFL12
CG2,PL561
PL561,NFL5
CG128,PL562
PL562,NFL3
CG30,PL563
PL563,NFL20
CG4,PL564
PL564,NFL23
CG146,PL565
PL565,NFL28
CG78,PL566
