Source,Target
CG63,PL2127
PL2127,NFL17
CG66,PL2134
PL2134,NFL19
CG153,PL2158
PL2158,NFL28
CG96,PL2175
PL2175,NFL7
CG75,PL2180
PL2180,NFL9
CG232,PL2184
PL2184,NFL15
CG13,PL2187
PL2187,NFL8
CG74,PL2189
PL2189,NFL0
CG49,PL2203
PL2203,NFL5
CG135,PL2204
PL2204,NFL11
CG137,PL2207
PL2207,NFL18
CG1,PL2211
PL2211,NFL19
CG130,PL2212
PL2212,NFL24
CG58,PL2213
PL2213,NFL31
CG1,PL2218
PL2218,NFL16
CG112,PL2220
PL2220,NFL5
CG122,PL2246
PL2246,NFL30
CG28,PL2252
PL2252,NFL22
CG128,PL2255
PL2255,NFL19
CG54,PL2260
PL2260,NFL23
CG86,PL2261
PL2261,NFL27
CG2,PL2279
PL2279,NFL3
CG28,PL2290
PL2290,NFL13
CG31,PL2311
PL2311,NFL12
CG70,PL2314
PL2314,NFL21
CG18,PL2318
PL2318,NFL0
CG23,PL2324
PL2324,NFL24
CG33,PL2326
PL2326,NFL29
CG23,PL2333
PL2333,NFL24
CG7,PL2334
PL2334,NFL25
CG20,PL2350
PL2350,NFL22
CG33,PL2362
PL2362,NFL1
CG19,PL2368
PL2368,NFL17
CG63,PL2373
PL2373,NFL20
CG4,PL2374
PL2374,NFL14
CG132,PL2386
PL2386,NFL5
CG7,PL2390
PL2390,NFL12
CG0,PL2392
PL2392,NFL19
CG24,PL2395
PL2395,NFL15
CG70,PL2402
PL2402,NFL10
CG31,PL2437
PL2437,NFL9
CG69,PL2438
PL2438,NFL16
CG90,PL2449
PL2449,NFL8
CG21,PL2461
PL2461,NFL3
CG11,PL2488
PL2488,NFL4
CG13,PL2491
PL2491,NFL19
CG21,PL2507
PL2507,NFL23
CG3,PL2511
PL2511,NFL25
CG1,PL2523
PL2523,NFL12
CG33,PL2525
PL2525,NFL30
CG64,PL2530
PL2530,NFL23
CG70,PL2539
PL2539,NFL14
CG54,PL2541
PL2541,NFL20
CG34,PL2542
PL2542,NFL22
CG54,PL2552
PL2552,NFL11
CG1,PL2561
PL2561,NFL30
CG54,PL2564
PL2564,NFL10
CG39,PL2571
PL2571,NFL5
CG29,PL2578
PL2578,NFL26
CG128,PL2589
PL2589,NFL0
CG50,PL2595
PL2595,NFL29
CG46,PL2602
PL2602,NFL7
CG112,PL2623
PL2623,NFL24
CG54,PL2630
PL2630,NFL26
CG153,PL2636
PL2636,NFL29
CG64,PL2644
PL2644,NFL27
CG115,PL2656
PL2656,NFL17
CG18,PL2663
PL2663,NFL21
CG68,PL2672
PL2672,NFL1
CG0,PL2673
PL2673,NFL8
CG24,PL2676
PL2676,NFL16
CG1,PL2680
PL2680,NFL31
CG132,PL2684
PL2684,NFL14
CG63,PL2702
PL2702,NFL13
CG18,PL2712
PL2712,NFL14
CG54,PL2715
PL2715,NFL22
CG119,PL2740
PL2740,NFL12
CG78,PL2744
PL2744,NFL11
CG14,PL2756
PL2756,NFL19
CG137,PL2761
PL2761,NFL7
CG54,PL2791
PL2791,NFL10
CG111,PL2792
PL2792,NFL24
CG0,PL2819
PL2819,NFL13
CG78,PL2827
PL2827,NFL7
CG63,PL2853
PL2853,NFL21
CG33,PL2856
PL2856,NFL15
CG9,PL2860
PL2860,NFL24
CG249,PL2862
PL2862,NFL19
CG100,PL2870
PL2870,NFL9
CG123,PL2874
PL2874,NFL7
CG164,PL2875
PL2875,NFL25
CG238,PL2886
PL2886,NFL26
CG102,PL2900
PL2900,NFL20
CG47,PL2905
PL2905,NFL5
CG123,PL2916
PL2916,NFL17
CG21,PL2920
PL2920,NFL13
CG44,PL2929
PL2929,NFL8
CG176,PL2936
PL2936,NFL13
CG54,PL2937
PL2937,NFL6
CG19,PL2943
PL2943,NFL25
CG30,PL2947
PL2947,NFL5
CG11,PL2957
PL2957,NFL4
CG91,PL2965
PL2965,NFL18
CG7,PL2970
PL2970,NFL9
CG52,PL2971
PL2971,NFL23
CG132,PL2979
PL2979,NFL24
CG72,PL2982
PL2982,NFL19
CG254,PL2985
PL2985,NFL19
CG1,PL2996
PL2996,NFL1
CG74,PL3003
PL3003,NFL15
CG257,PL3013
PL3013,NFL26
CG153,PL3025
PL3025,NFL31
CG94,PL3026
PL3026,NFL10
CG95,PL3034
PL3034,NFL30
CG25,PL3045
PL3045,NFL1
CG11,PL3049
PL3049,NFL9
CG63,PL3059
PL3059,NFL15
CG33,PL3068
PL3068,NFL8
CG9,PL3081
PL3081,NFL2
CG228,PL3082
PL3082,NFL6
CG153,PL3098
PL3098,NFL4
CG139,PL3102
PL3102,NFL4
CG11,PL3103
PL3103,NFL0
CG132,PL3121
PL3121,NFL19
CG35,PL3128
PL3128,NFL31
CG3,PL3130
PL3130,NFL22
CG112,PL3143
PL3143,NFL13
CG243,PL3150
PL3150,NFL5
CG136,PL3168
PL3168,NFL21
CG68,PL3170
PL3170,NFL25
CG54,PL3177
PL3177,NFL14
CG261,PL3192
PL3192,NFL7
CG55,PL3195
PL3195,NFL23
CG33,PL3198
PL3198,NFL15
CG0,PL3210
PL3210,NFL16
CG68,PL3213
PL3213,NFL14
CG107,PL3214
PL3214,NFL24
CG208,PL3216
PL3216,NFL4
CG59,PL3225
PL3225,NFL11
CG137,PL3226
PL3226,NFL11
CG9,PL3241
PL3241,NFL21
CG54,PL3245
PL3245,NFL24
CG27,PL3252
PL3252,NFL20
CG96,PL3253
PL3253,NFL12
CG111,PL3254
PL3254,NFL27
CG23,PL3274
PL3274,NFL22
CG81,PL3285
PL3285,NFL6
CG1,PL3294
PL3294,NFL11
CG11,PL3298
PL3298,NFL7
CG7,PL3306
PL3306,NFL16
CG1,PL3307
PL3307,NFL29
CG2,PL3322
PL3322,NFL20
CG14,PL3323
PL3323,NFL26
CG63,PL3324
PL3324,NFL14
CG105,PL3327
PL3327,NFL3
CG7,PL3356
PL3356,NFL11
CG1,PL3365
PL3365,NFL2
CG35,PL3366
PL3366,NFL30
CG0,PL3369
PL3369,NFL6
CG102,PL3377
PL3377,NFL15
CG52,PL3383
PL3383,NFL25
CG164,PL3385
PL3385,NFL5
CG63,PL3399
PL3399,NFL26
CG12,PL3405
PL3405,NFL17
CG21,PL3409
PL3409,NFL31
CG183,PL3426
PL3426,NFL17
CG103,PL3431
PL3431,NFL0
CG44,PL3440
PL3440,NFL22
CG11,PL3446
PL3446,NFL10
CG111,PL3457
PL3457,NFL19
CG153,PL3467
PL3467,NFL8
CG96,PL3508
PL3508,NFL21
CG73,PL3510
PL3510,NFL30
CG3,PL3530
PL3530,NFL4
CG31,PL3534
PL3534,NFL17
CG87,PL3536
PL3536,NFL7
CG111,PL3539
PL3539,NFL14
CG149,PL3555
PL3555,NFL29
CG14,PL3556
PL3556,NFL22
CG19,PL3558
PL3558,NFL15
CG70,PL3559
PL3559,NFL28
CG19,PL3561
PL3561,NFL10
CG132,PL3580
PL3580,NFL4
CG111,PL3586
PL3586,NFL29
CG54,PL3589
PL3589,NFL23
CG19,PL3592
PL3592,NFL10
CG52,PL3607
PL3607,NFL19
CG23,PL3614
PL3614,NFL12
CG52,PL3622
PL3622,NFL3
CG128,PL3626
PL3626,NFL27
CG244,PL3634
PL3634,NFL13
CG39,PL3639
PL3639,NFL0
CG3,PL3642
PL3642,NFL23
CG47,PL3669
PL3669,NFL11
CG125,PL3682
PL3682,NFL28
CG238,PL3693
PL3693,NFL15
CG103,PL3698
PL3698,NFL14
CG62,PL3703
PL3703,NFL23
CG115,PL3704
PL3704,NFL13
CG22,PL3710
PL3710,NFL9
CG0,PL3712
PL3712,NFL0
CG238,PL3714
PL3714,NFL24
CG94,PL3717
PL3717,NFL25
CG139,PL3720
PL3720,NFL26
CG35,PL3727
PL3727,NFL14
CG12,PL3738
PL3738,NFL6
CG99,PL3778
PL3778,NFL21
CG2,PL3779
PL3779,NFL23
CG35,PL3796
PL3796,NFL19
CG63,PL3811
PL3811,NFL2
CG63,PL3816
PL3816,NFL18
CG113,PL3826
PL3826,NFL20
CG55,PL3832
PL3832,NFL0
CG0,PL3836
PL3836,NFL7
CG164,PL3838
PL3838,NFL6
CG55,PL3847
PL3847,NFL16
CG17,PL3859
PL3859,NFL27
CG123,PL3868
PL3868,NFL25
CG20,PL3878
PL3878,NFL4
CG62,PL3879
PL3879,NFL10
CG104,PL3885
PL3885,NFL6
CG164,PL3892
PL3892,NFL28
CG123,PL3895
PL3895,NFL10
CG55,PL3896
PL3896,NFL5
CG132,PL3900
PL3900,NFL13
CG11,PL3906
PL3906,NFL25
CG14,PL3911
PL3911,NFL31
CG123,PL3915
PL3915,NFL23
CG153,PL3926
PL3926,NFL1
CG100,PL3929
PL3929,NFL30
CG46,PL3939
PL3939,NFL7
CG268,PL3952
PL3952,NFL21
CG115,PL3954
PL3954,NFL16
CG62,PL3959
PL3959,NFL12
CG1,PL3964
PL3964,NFL17
CG281,PL3981
PL3981,NFL3
CG78,PL3995
PL3995,NFL15
CG25,PL3999
PL3999,NFL20
CG76,PL4009
PL4009,NFL20
CG63,PL4012
PL4012,NFL2
CG2,PL4021
PL4021,NFL12
CG47,PL4039
PL4039,NFL27
CG97,PL4054
PL4054,NFL3
CG21,PL4064
PL4064,NFL21
CG153,PL4083
PL4083,NFL11
CG19,PL4088
PL4088,NFL7
CG14,PL4094
PL4094,NFL16
CG29,PL4097
PL4097,NFL30
CG112,PL4101
PL4101,NFL28
CG111,PL4103
PL4103,NFL12
CG27,PL4105
PL4105,NFL18
CG241,PL4106
PL4106,NFL26
CG9,PL4107
PL4107,NFL2
CG11,PL4113
PL4113,NFL9
CG94,PL4121
PL4121,NFL20
CG91,PL4122
PL4122,NFL31
CG68,PL4124
PL4124,NFL0
CG1,PL4140
PL4140,NFL27
CG39,PL4148
PL4148,NFL8
