ID,Label,Node Type,All Pros,Pro Bowls,Draft Age,Year Drafted,Round Selected,Pick In Round,Position,College,NFLTeam
PL3843,Bob Sanders,Player,2,2,23,2004,2,44,DB,Iowa,IND
PL3909,Nathan Vasher,Player,0,1,22,2004,4,110,DB,Texas,CHI
PL4059,Terence Newman,Player,0,2,25,2003,1,5,DB,Kansas St.,DAL
PL4065,Marcus Trufant,Player,0,1,22,2003,1,11,DB,Washington St.,SEA
PL4070,Troy Polamalu,Player,4,8,22,2003,1,16,DB,USC,PIT
PL4085,Nnamdi Asomugha,Player,2,3,22,2003,1,31,DB,California,OAK
PL4089,Charles Tillman,Player,1,2,22,2003,2,35,DB,Louisiana,CHI
PL4093,Rashean Mathis,Player,1,1,23,2003,2,39,DB,Bethune-Cookman,JAX
PL4096,Ken Hamlin,Player,0,1,22,2003,2,42,DB,Arkansas,SEA
PL4165,Terrence McGee,Player,0,1,22,2003,4,111,DB,NW State (LA),BUF
PL4174,Asante Samuel,Player,1,4,22,2003,4,120,DB,Central Florida,NWE
PL4242,Hanik Milligan,Player,0,1,23,2003,6,188,DB,Houston,SDG
PL4267,Yeremiah Bell,Player,0,1,25,2003,6,213,DB,East. Kentucky,MIA
PL4324,Roy Williams,Player,1,5,22,2002,1,8,DB,Oklahoma,DAL
PL4340,Ed Reed HOF,Player,5,9,23,2002,1,24,DB,Miami (FL),BAL
PL4342,Lito Sheppard,Player,1,2,21,2002,1,26,DB,Florida,PHI
PL4374,Michael Lewis,Player,0,1,22,2002,2,58,DB,Colorado,PHI
PL4410,Chris Hope,Player,0,1,21,2002,3,94,DB,Florida St.,PIT
PL4598,Nate Clements,Player,0,1,21,2001,1,21,DB,Ohio St.,BUF
PL4641,Adrian Wilson,Player,1,5,21,2001,3,64,DB,North Carolina St.,ARI
PL4838,Deltha O'Neal,Player,0,2,23,2000,1,15,DB,California,DEN
PL4862,Mike Brown,Player,1,1,22,2000,2,39,DB,Nebraska,CHI
PL5084,Champ Bailey HOF,Player,3,12,21,1999,1,7,DB,Georgia,WAS
PL5087,Chris McAlister,Player,1,3,22,1999,1,10,DB,Arizona,BAL
PL5100,Antoine Winfield,Player,0,3,22,1999,1,23,DB,Ohio St.,BUF
PL5118,Dre' Bly,Player,0,2,22,1999,2,41,DB,North Carolina,STL
PL5224,Jerry Azumah,Player,0,1,22,1999,5,147,DB,New Hampshire,CHI
PL5333,Charles Woodson,Player,3,9,21,1998,1,4,DB,Michigan,OAK
PL5362,Corey Chavous,Player,0,1,22,1998,2,33,DB,Vanderbilt,ARI
PL5373,Patrick Surtain,Player,1,3,22,1998,2,44,DB,Southern Miss,MIA
PL5375,Samari Rolle,Player,1,1,22,1998,2,46,DB,Florida St.,TEN
PL5414,Allen Rossum,Player,0,1,22,1998,3,85,DB,Notre Dame,PHI
PL5448,Lance Schulters,Player,0,1,23,1998,4,119,DB,Hofstra,SFO
PL5573,Shawn Springs,Player,0,1,22,1997,1,3,DB,Ohio St.,SEA
PL5614,Sam Madison,Player,2,4,23,1997,2,44,DB,Louisville,MIA
PL5630,Darren Sharper,Player,2,5,21,1997,2,60,DB,William & Mary,GNB
PL5636,Ronde Barber,Player,3,5,22,1997,3,66,DB,Virginia,TAM
PL5681,Tremain Mack,Player,0,1,22,1997,4,111,DB,Miami (FL),CIN
PL5739,Al Harris,Player,0,2,22,1997,6,169,DB,Texas A&M-Kingsville,TAM
PL5823,Walt Harris,Player,0,1,22,1996,1,13,DB,Mississippi St.,CHI
PL5838,Jerome Woods,Player,0,1,23,1996,1,28,DB,Memphis,KAN
PL5846,Lawyer Milloy,Player,1,4,22,1996,2,36,DB,Washington,NWE
PL5854,Tory James,Player,0,1,23,1996,2,44,DB,LSU,DEN
PL5871,Brian Dawkins HOF,Player,4,9,22,1996,2,61,DB,Clemson,PHI
PL5881,Donnie Abraham,Player,0,1,22,1996,3,71,DB,East Tennessee St.,TAM
PL6086,Ty Law HOF,Player,2,5,21,1995,1,23,DB,Michigan,NWE
PL6113,Bobby Taylor,Player,0,1,21,1995,2,50,DB,Notre Dame,PHI
PL6323,Aaron Glenn,Player,0,3,22,1994,1,12,DB,Texas A&M,NYJ
PL6421,Larry Whigham,Player,0,2,22,1994,4,110,DB,La-Monroe,SEA
PL6456,Rodney Harrison,Player,2,2,21,1994,5,145,DB,West. Illinois,SDG
PL6565,Ryan McNeil,Player,0,1,22,1993,2,33,DB,Miami (FL),DET
PL6597,Ray Buchanan,Player,0,1,21,1993,3,65,DB,Louisville,IND
PL6614,John Lynch,Player,2,9,21,1993,3,82,DB,Stanford,TAM
PL6669,Tyrone Hughes,Player,0,1,23,1993,5,137,DB,Nebraska,NOR
PL6728,Brock Marion,Player,0,3,23,1993,7,196,DB,Nevada,DAL
PL6746,Blaine Bishop,Player,0,4,23,1993,8,214,DB,Ball St.,HOU
PL6763,Troy Vincent,Player,1,5,21,1992,1,7,DB,Wisconsin,MIA
PL6776,Dale Carter,Player,0,4,22,1992,1,20,DB,Tennessee,KAN
PL6784,Darryl Williams,Player,0,1,22,1992,1,28,DB,Miami (FL),CIN
PL6785,Ashley Ambrose,Player,1,1,21,1992,2,29,DB,Miss. Valley St.,IND
PL6793,Darren Woodson,Player,3,5,23,1992,2,37,DB,Arizona St.,DAL
PL7093,Eric Turner,Player,1,2,22,1991,1,2,DB,UCLA,CLE
PL7096,Todd Lyght,Player,0,1,22,1991,1,5,DB,Notre Dame,RAM
PL7117,Henry Jones,Player,1,1,23,1991,1,26,DB,Illinois,BUF
PL7129,Darryll Lewis,Player,0,1,22,1991,2,38,DB,Arizona,HOU
PL7150,Aeneas Williams HOF,Player,3,8,23,1991,3,59,DB,Saginaw Valley St.,PHO
PL7193,Marcus Robertson,Player,1,0,21,1991,4,102,DB,Iowa St.,HOU
PL7213,Merton Hanks,Player,1,4,23,1991,5,122,DB,Iowa,SFO
PL7254,Todd Scott,Player,0,1,23,1991,6,163,DB,Louisiana,MIN
PL7429,Mark Carrier,Player,0,3,22,1990,1,6,DB,USC,CHI
PL7471,LeRoy Butler,Player,4,4,22,1990,2,48,DB,Florida St.,GNB
PL7476,Eric Davis,Player,1,2,22,1990,2,53,DB,Jacksonville St.,SFO
PL7759,Deion Sanders HOF,Player,6,8,22,1989,1,5,DB,Florida St.,ATL
PL7765,Donnell Woolford,Player,0,1,23,1989,1,11,DB,Clemson,CHI
PL7774,Steve Atwater,Player,2,8,22,1989,1,20,DB,Arkansas,DEN
PL7788,Carnell Lake,Player,1,5,22,1989,2,34,DB,UCLA,PIT
PL7800,Robert Massey,Player,0,1,22,1989,2,46,DB,North Carolina Central,NOR
PL8092,Bennie Blades,Player,0,1,22,1988,1,3,DB,Miami (FL),DET
PL8098,Terry McDaniel,Player,0,5,23,1988,1,9,DB,Tennessee,RAI
PL8119,Eric Allen,Player,1,6,22,1988,2,30,DB,Arizona St.,PHI
PL8152,Erik McMillan,Player,0,2,23,1988,3,63,DB,Missouri,NYJ
PL8163,James Hasty,Player,0,2,23,1988,3,74,DB,Washington St.,NYJ
PL8178,Chuck Cecil,Player,0,1,23,1988,4,89,DB,Arizona,GNB
PL8214,Cris Dishman,Player,1,2,23,1988,5,125,DB,Purdue,HOU
PL8431,Rod Woodson HOF,Player,6,11,22,1987,1,10,DB,Purdue,PIT
PL8450,Nate Odomes,Player,0,2,22,1987,2,29,DB,Wisconsin,BUF
PL8455,Tim McDonald,Player,0,6,22,1987,2,34,DB,USC,STL
PL8470,Eric Thomas,Player,0,1,22,1987,2,49,DB,Tulane,CIN
PL8515,Thomas Everett,Player,0,1,22,1987,4,94,DB,Baylor,PIT
PL8712,Elbert Shelley,Player,0,4,22,1987,11,292,DB,Arkansas St.,ATL
PL8754,Tyrone Braxton,Player,0,1,22,1987,12,334,DB,North Dakota St.,DEN
PL8833,David Fulcher,Player,1,3,21,1986,3,78,DB,Arizona St.,CIN
PL9002,Reyna Thompson,Player,0,1,23,1986,9,247,DB,Baylor,MIA
PL9109,Jerry Gray,Player,0,4,22,1985,1,21,DB,Texas,RAM
PL9172,Audray McMillian,Player,1,1,23,1985,3,84,DB,Houston,NWE
PL9306,Barry Wilburn,Player,1,0,21,1985,8,219,DB,Mississippi,WAS
PL9455,Scott Case,Player,0,1,22,1984,2,32,DB,Oklahoma,ATL
PL9596,Kevin Ross,Player,0,2,22,1984,7,173,DB,Temple,KAN
PL9694,Shaun Gayle,Player,0,1,22,1984,10,271,DB,Ohio St.,CHI
PL9769,Terry Kinard,Player,0,1,23,1983,1,10,DB,Clemson,NYG
PL9778,Joey Browner,Player,3,6,23,1983,1,19,DB,USC,MIN
PL9781,Gill Byrd,Player,0,2,22,1983,1,22,DB,San Jose St.,SDG
PL9787,Darrell Green HOF,Player,1,7,23,1983,1,28,DB,Texas A&M-Kingsville,WAS
PL9794,Wes Hopkins,Player,1,1,21,1983,2,35,DB,SMU,PHI
PL9801,Keith Bostic,Player,0,1,22,1983,2,42,DB,Michigan,HOU
PL9820,Albert Lewis,Player,2,4,22,1983,3,61,DB,Grambling St.,KAN
PL9823,Dave Duerson,Player,0,4,22,1983,3,64,DB,Notre Dame,CHI
PL9945,Carl Lee,Player,1,3,22,1983,7,186,DB,Marshall,MIN
PL10157,Vann McElroy,Player,0,2,22,1982,3,64,DB,Baylor,RAI
PL10205,Fred Marion,Player,0,1,23,1982,5,112,DB,Miami (FL),NWE
PL10430,Kenny Easley HOF,Player,3,5,22,1981,1,4,DB,UCLA,SEA
PL10434,Ronnie Lott HOF,Player,6,10,22,1981,1,8,DB,USC,SFO
PL10441,Dennis Smith,Player,0,6,22,1981,1,15,DB,USC,DEN
PL10448,Hanford Dixon,Player,2,3,22,1981,1,22,DB,Southern Miss,CLE
PL10466,Eric Wright,Player,1,2,22,1981,2,40,DB,Missouri,SFO
PL10491,Carlton Williamson,Player,0,2,23,1981,3,65,DB,Pittsburgh,SFO
PL10504,Lloyd Burruss,Player,0,1,23,1981,3,78,DB,Maryland,KAN
PL10521,Todd Bell,Player,0,1,22,1981,4,95,DB,Ohio St.,CHI
PL10766,Mark Haynes,Player,2,3,21,1980,1,8,DB,Colorado,NYG
PL10781,Roynell Young,Player,0,1,22,1980,1,23,DB,Alcorn St.,PHI
PL10799,Dave Waymer,Player,0,1,22,1980,2,41,DB,Notre Dame,NOR
PL10828,LeRoy Irvin,Player,2,2,22,1980,3,70,DB,Kansas,RAM
PL11569,Dwight Hicks,Player,0,4,22,1978,6,150,DB,Michigan,DET
PL11762,Gary Green,Player,0,4,21,1977,1,10,DB,Baylor,KAN
PL11768,Raymond Clayborn,Player,0,3,22,1977,1,16,DB,Texas,NWE
PL11783,Nolan Cromwell,Player,3,4,22,1977,2,31,DB,Kansas,RAM
PL11878,Lester Hayes,Player,1,5,22,1977,5,126,DB,Texas A&M,OAK
PL11922,Mike Nelms,Player,1,3,22,1977,7,170,DB,Baylor,BUF
PL11939,Louis Breeden,Player,1,0,23,1977,7,187,DB,North Carolina Central,CIN
PL12091,Mike Haynes HOF,Player,2,9,23,1976,1,5,DB,Arizona St.,NWE
PL12107,Tim Fox,Player,0,1,22,1976,1,21,DB,Ohio St.,NWE
PL12125,Pat Thomas,Player,1,2,22,1976,2,39,DB,Texas A&M,RAM
PL12160,Gary Barbaro,Player,0,3,22,1976,3,74,DB,Nicholls St.,KAN
PL12367,Gary Fencik,Player,1,2,22,1976,10,281,DB,Yale,MIA
PL12587,Louis Wright,Player,2,5,22,1975,1,17,DB,San Jose St.,DEN
PL12596,Dave Brown,Player,0,1,22,1975,1,26,DB,Michigan,PIT
PL12598,Monte Jackson,Player,1,2,22,1975,2,28,DB,San Diego St.,RAM
PL12652,Tony Peters,Player,0,1,22,1975,4,82,DB,Oklahoma,CLE
PL12668,Rod Perry,Player,0,2,21,1975,4,98,DB,Colorado,RAM
PL13203,Eddie Brown,Player,0,2,22,1974,8,199,DB,Tennessee,CLE
CG1,Ohio St.,College,0,0,0,0,0,0,0,0,0,0,0
CG11,Florida St.,College,0,0,0,0,0,0,0,0,0,0,0
CG4,LSU,College,0,0,0,0,0,0,0,0,0,0,0
CG20,Washington,College,0,0,0,0,0,0,0,0,0,0,0
CG2,Alabama,College,0,0,0,0,0,0,0,0,0,0,0
CG7,Iowa,College,0,0,0,0,0,0,0,0,0,0,0
CG156,San Diego,College,0,0,0,0,0,0,0,0,0,0,0
CG23,Florida,College,0,0,0,0,0,0,0,0,0,0,0
CG41,Baylor,College,0,0,0,0,0,0,0,0,0,0,0
CG141,Middle Tenn. St.,College,0,0,0,0,0,0,0,0,0,0,0
CG128,Connecticut,College,0,0,0,0,0,0,0,0,0,0,0
CG102,Virginia Tech,College,0,0,0,0,0,0,0,0,0,0,0
CG18,TCU,College,0,0,0,0,0,0,0,0,0,0,0
CG13,Mississippi St.,College,0,0,0,0,0,0,0,0,0,0,0
CG24,South Carolina,College,0,0,0,0,0,0,0,0,0,0,0
CG17,Notre Dame,College,0,0,0,0,0,0,0,0,0,0,0
CG222,North Alabama,College,0,0,0,0,0,0,0,0,0,0,0
CG30,Vanderbilt,College,0,0,0,0,0,0,0,0,0,0,0
CG160,Coastal Carolina,College,0,0,0,0,0,0,0,0,0,0,0
CG224,Presbyterian,College,0,0,0,0,0,0,0,0,0,0,0
CG35,Stanford,College,0,0,0,0,0,0,0,0,0,0,0
