Source,Target
PL7471,NFL11
CG126,PL7476
PL7476,NFL1
CG14,PL7493
PL7493,NFL9
CG203,PL7500
PL7500,NFL19
CG100,PL7755
PL7755,NFL29
CG61,PL7757
PL7757,NFL7
CG2,PL7758
PL7758,NFL28
CG11,PL7759
PL7759,NFL13
CG3,PL7765
PL7765,NFL31
CG23,PL7766
PL7766,NFL31
CG70,PL7767
PL7767,NFL26
CG62,PL7773
PL7773,NFL27
CG62,PL7774
PL7774,NFL18
CG49,PL7776
PL7776,NFL25
CG33,PL7783
PL7783,NFL29
CG100,PL7788
PL7788,NFL9
CG96,PL7793
PL7793,NFL29
CG168,PL7800
PL7800,NFL27
CG25,PL7810
PL7810,NFL1
CG68,PL7811
PL7811,NFL29
CG7,PL7817
PL7817,NFL24
CG132,PL8091
PL8091,NFL28
CG63,PL8092
PL8092,NFL7
CG17,PL8095
PL8095,NFL3
CG24,PL8096
PL8096,NFL11
CG111,PL8098
PL8098,NFL3
CG63,PL8100
PL8100,NFL29
CG137,PL8101
PL8101,NFL0
CG0,PL8102
PL8102,NFL19
CG100,PL8103
PL8103,NFL30
CG111,PL8104
PL8104,NFL22
CG193,PL8106
PL8106,NFL24
CG21,PL8108
PL8108,NFL16
CG49,PL8111
PL8111,NFL20
CG68,PL8113
PL8113,NFL27
CG1,PL8118
PL8118,NFL7
CG21,PL8119
PL8119,NFL19
CG9,PL8125
PL8125,NFL5
CG310,PL8128
PL8128,NFL1
CG61,PL8129
PL8129,NFL8
CG100,PL8130
PL8130,NFL29
CG6,PL8133
PL8133,NFL9
CG63,PL8138
PL8138,NFL23
CG3,PL8139
PL8139,NFL26
CG69,PL8144
PL8144,NFL14
CG28,PL8152
PL8152,NFL2
CG1,PL8157
PL8157,NFL0
CG49,PL8161
PL8161,NFL20
CG14,PL8162
PL8162,NFL12
CG15,PL8163
PL8163,NFL2
CG20,PL8165
PL8165,NFL25
CG10,PL8169
PL8169,NFL1
CG63,PL8422
PL8422,NFL4
CG2,PL8423
PL8423,NFL25
CG55,PL8425
PL8425,NFL11
CG33,PL8429
