Source,Target
CG25,PL9306
PL9306,NFL14
CG0,PL9455
PL9455,NFL13
CG22,PL9596
PL9596,NFL28
CG1,PL9694
PL9694,NFL31
CG3,PL9769
PL9769,NFL5
CG54,PL9778
PL9778,NFL16
CG42,PL9781
PL9781,NFL22
CG294,PL9787
PL9787,NFL14
CG107,PL9794
PL9794,NFL19
CG9,PL9801
PL9801,NFL20
CG150,PL9820
PL9820,NFL28
CG17,PL9823
PL9823,NFL31
CG195,PL9945
PL9945,NFL16
CG41,PL10157
PL10157,NFL3
CG63,PL10205
PL10205,NFL24
CG100,PL10430
PL10430,NFL23
CG54,PL10434
PL10434,NFL1
CG54,PL10441
PL10441,NFL18
CG115,PL10448
PL10448,NFL26
CG28,PL10466
PL10466,NFL1
CG68,PL10491
PL10491,NFL1
CG14,PL10504
PL10504,NFL28
CG1,PL10521
PL10521,NFL31
CG78,PL10766
PL10766,NFL5
CG303,PL10781
PL10781,NFL19
CG17,PL10799
PL10799,NFL27
CG118,PL10828
PL10828,NFL30
CG9,PL11569
PL11569,NFL7
CG41,PL11762
PL11762,NFL28
CG70,PL11768
PL11768,NFL24
CG118,PL11783
PL11783,NFL30
CG32,PL11878
PL11878,NFL3
CG41,PL11922
PL11922,NFL8
CG168,PL11939
PL11939,NFL10
CG21,PL12091
PL12091,NFL24
CG1,PL12107
PL12107,NFL24
CG32,PL12125
PL12125,NFL30
CG245,PL12160
PL12160,NFL28
CG131,PL12367
PL12367,NFL12
CG42,PL12587
PL12587,NFL18
CG9,PL12596
PL12596,NFL9
CG52,PL12598
PL12598,NFL30
CG0,PL12652
PL12652,NFL26
CG78,PL12668
PL12668,NFL30
CG111,PL13203
PL13203,NFL26
