ID,Label,Node Type,All Pros,Pro Bowls,Draft Age,Year Drafted,Round Selected,Pick In Round,Position,College,NFLTeam
PL1078,Tyler Lockett,Player,1,1,22,2015,3,69,WR,Kansas St.,SEA
PL1079,Jaelen Strong,Player,0,0,21,2015,3,70,WR,Arizona St.,HOU
PL1085,Chris Conley,Player,0,0,22,2015,3,76,WR,Georgia,KAN
PL1096,Sammie Coates,Player,0,0,22,2015,3,87,WR,Auburn,PIT
PL1103,Ty Montgomery,Player,0,0,22,2015,3,94,WR,Stanford,GNB
PL1114,Jamison Crowder,Player,0,0,22,2015,4,105,WR,Duke,WAS
PL1116,Justin Hardy,Player,0,0,23,2015,4,107,WR,East Carolina,ATL
PL1132,Vince Mayle,Player,0,0,24,2015,4,123,WR,Washington St.,CLE
PL1141,DeAndre Smelter,Player,0,0,23,2015,4,132,WR,Georgia Tech,SFO
PL1148,Rashad Greene,Player,0,0,22,2015,5,139,WR,Florida St.,JAX
PL1155,Stefon Diggs,Player,0,0,21,2015,5,146,WR,Maryland,MIN
PL1165,Tony Lippett,Player,0,0,23,2015,5,156,WR,Michigan St.,MIA
PL1168,JJ Nelson,Player,0,0,23,2015,5,159,WR,Ala-Birmingham,ARI
PL1171,Kenny Bell,Player,0,0,23,2015,5,162,WR,Nebraska,TAM
PL1183,Keith Mumphery,Player,0,0,23,2015,5,175,WR,Michigan St.,HOU
PL1192,Kaelin Clay,Player,0,0,23,2015,6,184,WR,Utah,TAM
PL1194,Geremy Davis,Player,0,0,23,2015,6,186,WR,Connecticut,NYG
PL1195,Evan Spencer,Player,0,0,22,2015,6,187,WR,Ohio St.,WAS
PL1209,Bud Sasser,Player,0,0,,2015,6,201,WR,Missouri,STL
PL1212,Darren Waller,Player,0,0,22,2015,6,204,WR,Georgia Tech,BAL
PL1228,Neal Sterling,Player,0,0,23,2015,7,220,WR,Monmouth,JAX
PL1229,Andre Debose,Player,0,0,,2015,7,221,WR,Florida,OAK
PL1241,Da'Ron Brown,Player,0,0,23,2015,7,233,WR,Northern Illinois,KAN
PL1242,Dezmin Lewis,Player,0,0,22,2015,7,234,WR,Central Arkansas,BUF
PL1246,Mario Alford,Player,0,0,23,2015,7,238,WR,West Virginia,CIN
PL1253,Tre McBride,Player,0,0,22,2015,7,245,WR,William & Mary,TEN
PL1268,Sammy Watkins,Player,0,0,21,2014,1,4,WR,Clemson,BUF
PL1271,Mike Evans,Player,0,2,21,2014,1,7,WR,Texas A&M,TAM
PL1276,Odell Beckham,Player,0,3,21,2014,1,12,WR,LSU,NYG
PL1284,Brandin Cooks,Player,0,0,20,2014,1,20,WR,Oregon St.,NOR
PL1292,Kelvin Benjamin,Player,0,0,23,2014,1,28,WR,Florida St.,CAR
PL1303,Marqise Lee,Player,0,0,22,2014,2,39,WR,USC,JAX
PL1306,Jordan Matthews,Player,0,0,22,2014,2,42,WR,Vanderbilt,PHI
PL1309,Paul Richardson,Player,0,0,22,2014,2,45,WR,Colorado,SEA
PL1317,Davante Adams,Player,0,2,21,2014,2,53,WR,Fresno St.,GNB
PL1320,Cody Latimer,Player,0,0,21,2014,2,56,WR,Indiana,DEN
PL1325,Allen Robinson,Player,0,1,21,2014,2,61,WR,Penn St.,JAX
PL1327,Jarvis Landry,Player,0,4,21,2014,2,63,WR,LSU,MIA
PL1350,Josh Huff,Player,0,0,22,2014,3,86,WR,Oregon,PHI
PL1354,Donte Moncrief,Player,0,0,21,2014,3,90,WR,Mississippi,IND
PL1355,John Brown,Player,0,0,24,2014,3,91,WR,Pittsburg St.,ARI
PL1361,Dri Archer,Player,0,0,23,2014,3,97,WR,Kent St.,PIT
PL1368,Jalen Saunders,Player,0,0,21,2014,4,104,WR,Oklahoma,NYJ
PL1370,Bruce Ellington,Player,0,0,23,2014,4,106,WR,South Carolina,SFO
PL1379,Shaquelle Evans,Player,0,0,23,2014,4,115,WR,UCLA,NYJ
PL1382,Martavis Bryant,Player,0,0,22,2014,4,118,WR,Clemson,PIT
PL1387,Kevin Norwood,Player,0,0,24,2014,4,123,WR,Alabama,SEA
PL1406,Ryan Grant,Player,0,0,23,2014,5,142,WR,Tulane,WAS
PL1410,Devin Street,Player,0,0,23,2014,5,146,WR,Pittsburgh,DAL
PL1440,Jared Abbrederis,Player,0,0,23,2014,5,176,WR,Wisconsin,GNB
PL1449,Robert Herron,Player,0,0,22,2014,6,185,WR,Wyoming,TAM
PL1453,T.J. Jones,Player,0,0,22,2014,6,189,WR,Notre Dame,DET
PL1454,Matt Hazel,Player,0,0,22,2014,6,190,WR,Coastal Carolina,MIA
PL1460,Walt Powell,Player,0,0,22,2014,6,196,WR,Murray St.,ARI
PL1473,Quincy Enunwa,Player,0,0,22,2014,6,209,WR,Nebraska,NYJ
