Source,Target
PL2914,NFL8
CG103,PL2923
PL2923,NFL15
CG49,PL2940
PL2940,NFL31
CG39,PL2978
PL2978,NFL25
CG146,PL2989
PL2989,NFL10
CG4,PL3014
PL3014,NFL13
CG36,PL3021
PL3021,NFL28
CG63,PL3065
PL3065,NFL31
CG21,PL3072
PL3072,NFL3
CG69,PL3111
PL3111,NFL9
CG7,PL3163
PL3163,NFL22
CG19,PL3167
PL3167,NFL13
CG225,PL3187
PL3187,NFL5
CG66,PL3189
PL3189,NFL15
CG94,PL3196
PL3196,NFL19
CG37,PL3249
PL3249,NFL0
CG9,PL3250
PL3250,NFL14
CG59,PL3256
PL3256,NFL8
CG263,PL3265
PL3265,NFL28
CG76,PL3277
PL3277,NFL11
CG14,PL3295
PL3295,NFL1
CG100,PL3317
PL3317,NFL6
CG78,PL3335
PL3335,NFL30
CG17,PL3342
PL3342,NFL29
CG113,PL3350
PL3350,NFL18
CG19,PL3361
PL3361,NFL0
CG70,PL3375
PL3375,NFL24
CG54,PL3382
PL3382,NFL30
CG46,PL3387
PL3387,NFL20
CG46,PL3439
PL3439,NFL2
CG102,PL3444
PL3444,NFL15
CG78,PL3455
PL3455,NFL21
CG123,PL3456
PL3456,NFL9
CG12,PL3491
PL3491,NFL4
CG9,PL3533
PL3533,NFL4
CG39,PL3574
PL3574,NFL9
CG35,PL3615
PL3615,NFL4
CG63,PL3630
PL3630,NFL8
CG17,PL3688
PL3688,NFL30
CG70,PL3723
PL3723,NFL17
CG7,PL3740
PL3740,NFL23
CG97,PL3742
PL3742,NFL2
CG39,PL3792
PL3792,NFL1
CG61,PL3793
PL3793,NFL1
CG276,PL3799
PL3799,NFL24
CG63,PL3805
PL3805,NFL26
CG19,PL3831
PL3831,NFL24
CG23,PL3839
PL3839,NFL17
CG68,PL3860
PL3860,NFL28
CG1,PL3867
PL3867,NFL25
CG85,PL3880
PL3880,NFL14
CG153,PL3908
PL3908,NFL8
CG10,PL3943
PL3943,NFL29
CG137,PL3950
PL3950,NFL14
CG251,PL3968
PL3968,NFL22
CG131,PL3980
PL3980,NFL4
CG33,PL3993
PL3993,NFL9
CG14,PL4019
PL4019,NFL16
CG36,PL4031
PL4031,NFL15
CG7,PL4036
PL4036,NFL30
CG42,PL4044
PL4044,NFL3
