Source,Target
PL2230,NFL17
CG235,PL2249
PL2249,NFL12
CG21,PL2251
PL2251,NFL11
CG58,PL2270
PL2270,NFL14
CG132,PL2273
PL2273,NFL7
CG0,PL2274
PL2274,NFL4
CG137,PL2281
PL2281,NFL6
CG111,PL2297
PL2297,NFL0
CG100,PL2306
PL2306,NFL4
CG36,PL2312
PL2312,NFL8
CG143,PL2317
PL2317,NFL5
CG2,PL2328
PL2328,NFL21
CG51,PL2345
PL2345,NFL6
CG91,PL2352
PL2352,NFL20
CG6,PL2354
PL2354,NFL13
CG19,PL2391
PL2391,NFL10
CG4,PL2394
PL2394,NFL27
CG74,PL2417
PL2417,NFL22
CG178,PL2505
PL2505,NFL29
CG94,PL2509
PL2509,NFL25
CG243,PL2512
PL2512,NFL17
CG1,PL2513
PL2513,NFL9
CG19,PL2514
PL2514,NFL19
CG19,PL2519
PL2519,NFL24
CG10,PL2535
PL2535,NFL11
CG25,PL2550
PL2550,NFL13
CG10,PL2566
PL2566,NFL24
CG54,PL2582
PL2582,NFL25
CG55,PL2588
PL2588,NFL17
CG42,PL2594
PL2594,NFL31
CG22,PL2598
PL2598,NFL6
CG70,PL2607
PL2607,NFL4
CG19,PL2619
PL2619,NFL15
CG3,PL2629
PL2629,NFL30
CG246,PL2639
PL2639,NFL22
CG247,PL2641
PL2641,NFL7
CG9,PL2662
PL2662,NFL25
CG66,PL2731
PL2731,NFL9
CG6,PL2733
PL2733,NFL24
CG164,PL2736
PL2736,NFL13
CG164,PL2760
PL2760,NFL24
CG4,PL2770
PL2770,NFL1
CG43,PL2775
PL2775,NFL10
CG4,PL2787
PL2787,NFL28
CG54,PL2789
PL2789,NFL27
CG74,PL2811
PL2811,NFL1
CG17,PL2829
PL2829,NFL19
CG55,PL2859
PL2859,NFL10
CG11,PL2869
PL2869,NFL7
CG62,PL2872
PL2872,NFL31
CG14,PL2897
PL2897,NFL4
CG32,PL2903
PL2903,NFL23
CG12,PL2926
PL2926,NFL27
CG75,PL2927
PL2927,NFL10
CG102,PL2930
PL2930,NFL18
CG70,PL2933
PL2933,NFL20
CG11,PL2934
PL2934,NFL16
CG46,PL2963
PL2963,NFL15
CG44,PL2972
PL2972,NFL26
CG138,PL2998
PL2998,NFL7
CG91,PL3027
PL3027,NFL12
CG103,PL3044
PL3044,NFL20
CG111,PL3050
PL3050,NFL11
CG9,PL3067
PL3067,NFL0
CG111,PL3088
PL3088,NFL28
CG33,PL3115
PL3115,NFL5
CG12,PL3116
PL3116,NFL28
CG137,PL3119
PL3119,NFL23
CG11,PL3125
PL3125,NFL3
CG1,PL3132
PL3132,NFL25
CG31,PL3142
PL3142,NFL12
CG23,PL3155
PL3155,NFL18
CG63,PL3161
PL3161,NFL24
CG61,PL3166
PL3166,NFL9
CG23,PL3169
PL3169,NFL1
CG13,PL3186
PL3186,NFL17
CG49,PL3188
PL3188,NFL30
CG17,PL3200
PL3200,NFL6
CG77,PL3219
PL3219,NFL13
CG66,PL3221
PL3221,NFL10
CG62,PL3282
PL3282,NFL30
CG66,PL3301
PL3301,NFL21
CG11,PL3303
PL3303,NFL19
CG12,PL3315
PL3315,NFL8
CG4,PL3357
PL3357,NFL30
CG0,PL3362
PL3362,NFL31
CG9,PL3396
PL3396,NFL0
CG49,PL3412
PL3412,NFL10
CG73,PL3413
PL3413,NFL5
CG63,PL3422
PL3422,NFL9
CG4,PL3423
PL3423,NFL8
CG111,PL3458
PL3458,NFL17
CG102,PL3466
PL3466,NFL0
CG35,PL3470
PL3470,NFL26
CG103,PL3471
PL3471,NFL29
CG32,PL3472
PL3472,NFL11
CG19,PL3485
PL3485,NFL14
CG54,PL3493
PL3493,NFL19
CG132,PL3495
PL3495,NFL24
CG184,PL3501
PL3501,NFL12
CG132,PL3509
PL3509,NFL2
CG74,PL3514
PL3514,NFL22
CG70,PL3515
PL3515,NFL12
CG11,PL3560
PL3560,NFL20
CG54,PL3575
PL3575,NFL19
CG54,PL3581
PL3581,NFL7
CG31,PL3632
PL3632,NFL2
CG28,PL3633
PL3633,NFL15
CG13,PL3681
PL3681,NFL1
CG46,PL3719
PL3719,NFL3
CG2,PL3722
PL3722,NFL4
CG32,PL3724
PL3724,NFL11
CG28,PL3735
PL3735,NFL16
CG46,PL3737
PL3737,NFL27
CG39,PL3747
PL3747,NFL26
CG49,PL3760
PL3760,NFL12
CG21,PL3776
PL3776,NFL27
CG24,PL3785
PL3785,NFL13
CG172,PL3791
PL3791,NFL19
CG0,PL3813
PL3813,NFL31
CG70,PL3822
PL3822,NFL23
CG66,PL3835
PL3835,NFL28
CG20,PL3846
PL3846,NFL31
CG153,PL3850
PL3850,NFL21
CG11,PL3863
PL3863,NFL0
CG14,PL3870
PL3870,NFL17
CG3,PL3871
PL3871,NFL11
CG1,PL3873
PL3873,NFL8
CG29,PL3903
PL3903,NFL1
CG49,PL3913
PL3913,NFL10
CG278,PL3917
PL3917,NFL6
CG100,PL3938
PL3938,NFL27
CG4,PL3941
PL3941,NFL13
CG35,PL3960
PL3960,NFL26
CG203,PL3978
PL3978,NFL11
CG123,PL3988
PL3988,NFL23
CG132,PL4003
PL4003,NFL22
CG43,PL4011
PL4011,NFL9
CG96,PL4025
PL4025,NFL1
CG7,PL4029
PL4029,NFL17
CG6,PL4058
PL4058,NFL2
CG19,PL4060
PL4060,NFL27
CG61,PL4063
PL4063,NFL16
CG33,PL4066
PL4066,NFL30
CG63,PL4079
PL4079,NFL5
CG33,PL4111
PL4111,NFL1
CG1,PL4133
PL4133,NFL11
CG3,PL4168
PL4168,NFL18
CG23,PL4170
PL4170,NFL31
CG22,PL4171
PL4171,NFL24
CG15,PL4180
PL4180,NFL17
CG2,PL4199
PL4199,NFL15
CG111,PL4200
PL4200,NFL21
CG153,PL4201
PL4201,NFL11
CG23,PL4225
PL4225,NFL31
CG24,PL4228
PL4228,NFL10
CG111,PL4237
PL4237,NFL23
CG31,PL4241
PL4241,NFL8
CG28,PL4268
PL4268,NFL20
CG64,PL4284
PL4284,NFL28
CG41,PL4297
PL4297,NFL24
CG149,PL4302
PL4302,NFL12
CG74,PL4322
PL4322,NFL28
CG111,PL4325
PL4325,NFL6
CG46,PL4328
PL4328,NFL0
CG111,PL4331
PL4331,NFL17
CG20,PL4358
PL4358,NFL25
CG14,PL4399
PL4399,NFL20
CG118,PL4429
PL4429,NFL0
CG75,PL4437
PL4437,NFL2
CG78,PL4455
PL4455,NFL8
CG32,PL4462
PL4462,NFL23
CG49,PL4488
PL4488,NFL1
CG184,PL4496
PL4496,NFL6
CG102,PL4498
PL4498,NFL25
CG4,PL4506
PL4506,NFL20
CG39,PL4547
PL4547,NFL18
CG238,PL4577
PL4577,NFL20
CG23,PL4580
PL4580,NFL26
CG63,PL4589
PL4589,NFL30
CG19,PL4590
PL4590,NFL6
CG1,PL4606
PL4606,NFL30
CG14,PL4621
PL4621,NFL15
CG70,PL4638
PL4638,NFL7
CG96,PL4652
PL4652,NFL28
CG32,PL4653
PL4653,NFL8
CG2,PL4658
PL4658,NFL27
CG13,PL4670
PL4670,NFL29
CG43,PL4700
PL4700,NFL0
CG18,PL4707
PL4707,NFL16
CG27,PL4710
PL4710,NFL0
CG115,PL4748
PL4748,NFL29
CG251,PL4761
PL4761,NFL3
CG94,PL4763
PL4763,NFL14
CG44,PL4783
PL4783,NFL2
CG54,PL4798
PL4798,NFL27
CG46,PL4807
PL4807,NFL5
CG99,PL4814
PL4814,NFL23
CG19,PL4815
PL4815,NFL8
CG115,PL4817
PL4817,NFL29
CG207,PL4818
PL4818,NFL6
CG162,PL4820
PL4820,NFL28
CG11,PL4829
PL4829,NFL19
CG10,PL4848
PL4848,NFL16
CG2,PL4865
PL4865,NFL5
CG64,PL4878
PL4878,NFL16
CG111,PL4894
PL4894,NFL0
CG25,PL4895
PL4895,NFL9
CG132,PL4897
PL4897,NFL11
CG11,PL4924
PL4924,NFL18
CG21,PL4930
PL4930,NFL3
CG55,PL4936
PL4936,NFL22
CG9,PL4945
PL4945,NFL25
CG95,PL4959
PL4959,NFL0
CG105,PL4962
PL4962,NFL30
CG28,PL4984
PL4984,NFL24
CG212,PL4990
PL4990,NFL12
CG299,PL5008
PL5008,NFL23
CG70,PL5014
PL5014,NFL21
CG105,PL5017
PL5017,NFL8
CG14,PL5039
PL5039,NFL14
CG31,PL5041
PL5041,NFL2
CG282,PL5052
PL5052,NFL11
CG9,PL5058
PL5058,NFL25
CG300,PL5076
PL5076,NFL7
CG4,PL5092
PL5092,NFL4
CG23,PL5101
PL5101,NFL1
CG49,PL5106
PL5106,NFL16
CG74,PL5125
PL5125,NFL31
CG58,PL5129
PL5129,NFL17
CG11,PL5133
PL5133,NFL6
CG99,PL5135
PL5135,NFL18
CG295,PL5171
PL5171,NFL11
