ID,Label,Node Type,All Pros,Pro Bowls,Draft Age,Year Drafted,Round Selected,Pick In Round,Position,College,NFLTeam
PL373,Taron Johnson,Player,0,0,22,2018,4,121,CB,Weber St.,BUF
PL376,Armani Watts,Player,0,0,22,2018,4,124,S,Texas A&M,KAN
PL377,Avonte Maddox,Player,0,0,22,2018,4,125,CB,Pittsburgh,PHI
PL394,D.J. Reed,Player,0,0,21,2018,5,142,CB,Kansas St.,SFO
PL398,Tre Flowers,Player,0,0,23,2018,5,146,S,Oklahoma St.,SEA
PL400,Marcus Allen,Player,0,0,22,2018,5,148,S,Penn St.,PIT
PL403,Davontae Harris,Player,0,0,23,2018,5,151,CB,Illinois St.,CIN
PL404,Dane Cruikshank,Player,0,0,23,2018,5,152,CB,Arizona,TEN
PL406,Siran Neal,Player,0,0,24,2018,5,154,CB,Jacksonville St.,BUF
PL416,Natrell Jamerson,Player,0,0,22,2018,5,164,S,Wisconsin,NOR
PL422,Darius Phillips,Player,0,0,23,2018,5,170,CB,West. Michigan,CIN
PL431,Parry Nickerson,Player,0,0,23,2018,6,179,CB,Tulane,NYJ
PL434,Christian Campbell,Player,0,0,22,2018,6,182,CB,Penn St.,ARI
PL436,Marcell Harris,Player,0,0,24,2018,6,184,S,Florida,SFO
PL440,Simeon Thomas,Player,0,0,24,2018,6,188,CB,Louisiana,CLE
PL441,Kamrin Moore,Player,0,0,21,2018,6,189,CB,Boston Col.,NOR
PL442,DeShon Elliott,Player,0,0,21,2018,6,190,S,Texas,BAL
PL452,Foyesade Oluokun,Player,0,0,23,2018,6,200,S,Yale,ATL
PL461,Cornell Armstrong,Player,0,0,22,2018,6,209,CB,Southern Miss,MIA
PL474,Jermaine Kelly,Player,0,0,23,2018,7,222,CB,San Jose St.,HOU
PL491,Greg Stroman,Player,0,0,22,2018,7,241,CB,Virginia Tech,WAS
PL493,Keion Crossen,Player,0,0,22,2018,7,243,CB,West. Carolina,NWE
PL512,Jamal Adams,Player,0,1,21,2017,1,6,S,LSU,NYJ
PL517,Marshon Lattimore,Player,0,1,21,2017,1,11,CB,Ohio St.,NOR
PL521,Malik Hooker,Player,0,0,21,2017,1,15,S,Ohio St.,IND
PL522,Marlon Humphrey,Player,0,0,21,2017,1,16,CB,Alabama,BAL
PL524,Adoree' Jackson,Player,0,0,21,2017,1,18,CB,USC,TEN
PL530,Gareon Conley,Player,0,0,22,2017,1,24,CB,Ohio St.,OAK
PL531,Jabrill Peppers,Player,0,0,21,2017,1,25,S,Michigan,CLE
PL533,TreDavious White,Player,0,0,22,2017,1,27,CB,LSU,BUF
PL539,Kevin King,Player,0,0,22,2017,2,33,CB,Washington,GNB
PL542,Budda Baker,Player,1,1,21,2017,2,36,S,Washington,ARI
PL545,Marcus Maye,Player,0,0,24,2017,2,39,S,Florida,NYJ
PL548,Marcus Williams,Player,0,0,20,2017,2,42,S,Utah,NOR
PL549,Sidney Jones,Player,0,0,21,2017,2,43,CB,Washington,PHI
PL552,Quincy Wilson,Player,0,0,21,2017,2,46,CB,Florida,IND
PL556,Justin Evans,Player,0,0,22,2017,2,50,S,Texas A&M,TAM
PL559,Teez Tabor,Player,0,0,21,2017,2,53,CB,Florida,DET
PL562,Obi Melifonwu,Player,0,0,23,2017,2,56,S,Connecticut,OAK
PL566,Chidobe Awuzie,Player,0,0,22,2017,2,60,CB,Colorado,DAL
PL567,Josh Jones,Player,0,0,22,2017,2,61,S,North Carolina St.,GNB
PL572,Ahkello Witherspoon,Player,0,0,22,2017,3,66,CB,Colorado,SFO
PL587,Fabian Moreau,Player,0,0,23,2017,3,81,CB,UCLA,WAS
PL596,Shaquill Griffin,Player,0,0,22,2017,3,90,DB,Central Florida,SEA
PL597,John Johnson,Player,0,0,21,2017,3,91,S,Boston Col.,LAR
PL598,Jourdan Lewis,Player,0,0,22,2017,3,92,CB,Michigan,DAL
PL600,Cameron Sutton,Player,0,0,22,2017,3,94,CB,Tennessee,PIT
PL601,Delano Hill,Player,0,0,21,2017,3,95,S,Michigan,SEA
PL603,Cordrea Tankersley,Player,0,0,23,2017,3,97,CB,Clemson,MIA
PL605,Rasul Douglas,Player,0,0,22,2017,3,99,CB,West Virginia,PHI
PL607,Brendan Langley,Player,0,0,22,2017,3,101,CB,Lamar,DEN
PL617,Tedric Thompson,Player,0,0,22,2017,4,111,S,Colorado,SEA
PL618,Eddie Jackson,Player,1,1,24,2017,4,112,S,Alabama,CHI
PL619,Rayshawn Jenkins,Player,0,0,23,2017,4,113,S,Miami (FL),LAC
PL629,Montae Nicholson,Player,0,0,21,2017,4,123,S,Michigan St.,WAS
PL632,Howard Wilson,Player,0,0,21,2017,4,126,CB,Houston,CLE
PL655,Damontae Kazee,Player,0,0,24,2017,5,149,CB,San Diego St.,ATL
PL657,Desmond King,Player,1,0,22,2017,5,151,S,Iowa,LAC
PL658,Corn Elder,Player,0,0,22,2017,5,152,CB,Miami (FL),CAR
PL664,Nate Hairston,Player,0,0,23,2017,5,158,CB,Temple,IND
PL671,Jamal Agnew,Player,1,0,22,2017,5,165,CB,San Diego,DET
PL675,Treston Decoud,Player,0,0,24,2017,5,169,S,Oregon St.,HOU
PL679,Brian Allen,Player,0,0,23,2017,5,173,DB,Utah,PIT
PL690,Nathan Gerry,Player,0,0,22,2017,5,184,S,Nebraska,PHI
PL692,Chuck Clark,Player,0,0,22,2017,6,186,DB,Virginia Tech,BAL
PL693,Michael Tyson,Player,0,0,24,2017,6,187,S,Cincinnati,SEA
PL697,Xavier Woods,Player,0,0,22,2017,6,191,S,Louisiana Tech,DAL
PL703,Jeremy Clark,Player,0,0,23,2017,6,197,CB,Michigan,NYJ
PL710,Derrick Jones,Player,0,0,22,2017,6,204,CB,Mississippi,NYJ
PL714,Rudy Ford,Player,0,0,22,2017,6,208,S,Auburn,ARI
PL721,Marquez White,Player,0,0,22,2017,6,216,CB,Florida St.,DAL
PL723,Leon McQuay,Player,0,0,22,2017,6,218,S,USC,KAN
PL726,Shalom Luani,Player,0,0,23,2017,7,221,S,Washington St.,OAK
PL727,Jalen Myrick,Player,0,0,22,2017,7,222,CB,Minnesota,JAX
PL734,Adrian Colbert,Player,0,0,23,2017,7,229,DB,Miami (FL),SFO
PL735,Josh Harvey-Clemons,Player,0,0,23,2017,7,230,S,Louisville,WAS
PL740,Joshua Holsey,Player,0,0,23,2017,7,235,DB,Auburn,WAS
PL750,Jack Tocho,Player,0,0,21,2017,7,245,CB,North Carolina St.,MIN
PL763,Jalen Ramsey,Player,1,2,21,2016,1,5,CB,Florida St.,JAX
PL768,Eli Apple,Player,0,0,21,2016,1,10,CB,Ohio St.,NYG
PL769,Vernon Hargreaves,Player,0,0,21,2016,1,11,CB,Florida,TAM
PL772,Karl Joseph,Player,0,0,22,2016,1,14,S,West Virginia,OAK
PL775,Keanu Neal,Player,0,1,21,2016,1,17,S,Florida,ATL
PL782,William Jackson,Player,0,0,23,2016,1,24,CB,Houston,CIN
PL783,Artie Burns,Player,0,0,21,2016,1,25,CB,Miami (FL),PIT
PL796,Xavien Howard,Player,0,1,23,2016,2,38,CB,Baylor,MIA
PL812,Mackensie Alexander,Player,0,0,22,2016,2,54,CB,Clemson,MIN
PL815,T.J. Green,Player,0,0,21,2016,2,57,S,Clemson,IND
PL816,Sean Davis,Player,0,0,22,2016,2,58,CB,Maryland,PIT
PL818,Cyrus Jones,Player,0,0,22,2016,2,60,CB,Alabama,NWE
PL819,Vonn Bell,Player,0,0,21,2016,2,61,S,Ohio St.,NOR
PL820,James Bradberry,Player,0,0,23,2016,2,62,CB,Samford,CAR
PL822,Kevin Byard,Player,1,1,23,2016,3,64,S,Middle Tenn. St.,TEN
PL826,Will Redmond,Player,0,0,22,2016,3,68,CB,Mississippi St.,SFO
PL829,Darian Thompson,Player,0,0,22,2016,3,71,S,Boise St.,NYG
PL832,KeiVarae Russell,Player,0,0,22,2016,3,74,CB,Notre Dame,KAN
PL835,Daryl Worley,Player,0,0,21,2016,3,77,CB,West Virginia,CAR
PL842,Kendall Fuller,Player,0,0,21,2016,3,84,CB,Virginia Tech,WAS
PL850,Brandon Williams,Player,0,0,23,2016,3,92,CB,Texas A&M,ARI
PL856,Justin Simmons,Player,0,0,22,2016,3,98,S,Boston Col.,DEN
PL862,Tavon Young,Player,0,0,22,2016,4,104,CB,Temple,BAL
PL864,Eric Murray,Player,0,0,22,2016,4,106,CB,Minnesota,KAN
PL866,Ryan Smith,Player,0,0,23,2016,4,108,CB,North Carolina Central,TAM
PL869,Miles Killebrew,Player,0,0,23,2016,4,111,S,Southern Utah,DET
PL876,Juston Burris,Player,0,0,23,2016,4,118,CB,North Carolina St.,NYJ
PL882,Deon Bush,Player,0,0,23,2016,4,124,S,Miami (FL),CHI
PL885,Deiondre' Hall,Player,0,0,22,2016,4,127,CB,Northern Iowa,CHI
PL887,Derrick Kindred,Player,0,0,22,2016,4,129,S,TCU,CLE
PL891,Rashard Robinson,Player,0,0,21,2016,4,133,CB,LSU,SFO
PL899,Zack Sanchez,Player,0,0,22,2016,5,141,CB,Oklahoma,CAR
PL915,LeShaun Sims,Player,0,0,22,2016,5,157,CB,Southern Utah,TEN
PL917,K.J. Dillon,Player,0,0,22,2016,5,159,S,West Virginia,HOU
PL925,Marqui Christian,Player,0,0,21,2016,5,167,S,Midwestern St.,ARI
PL931,Trey Caldwell,Player,0,0,22,2016,5,173,DB,La-Monroe,CLE
PL936,D.J. White,Player,0,0,22,2016,6,178,CB,Georgia Tech,KAN
PL942,DeAndre Houston-Carson,Player,0,0,23,2016,6,185,S,William & Mary,CHI
PL946,Anthony Brown,Player,0,0,22,2016,6,189,CB,Purdue,DAL
PL953,Blake Countess,Player,0,0,23,2016,6,196,CB,Auburn,PHI
PL961,Jordan Lucas,Player,0,0,23,2016,6,204,S,Penn St.,MIA
PL962,Harlan Miller,Player,0,0,22,2016,6,205,CB,SE Louisiana,ARI
PL966,Maurice Canady,Player,0,0,22,2016,6,209,CB,Virginia,BAL
PL968,Kavon Frazier,Player,0,0,22,2016,6,212,S,Central Michigan,DAL
PL974,Kevon Seymour,Player,0,0,22,2016,6,218,CB,USC,BUF
PL975,Will Parks,Player,0,0,22,2016,6,219,S,Arizona,DEN
PL989,Jalen Mills,Player,0,0,22,2016,7,233,S,LSU,PHI
PL1000,Jayron Kearse,Player,0,0,22,2016,7,244,S,Clemson,MIN
PL1001,Clayton Fejedelem,Player,0,0,23,2016,7,245,S,Illinois,CIN
PL1005,Prince Charles Iworah,Player,0,0,23,2016,7,249,CB,Western Kentucky,SFO
PL1009,Kalan Reed,Player,0,0,22,2016,7,253,CB,Southern Miss,TEN
PL1020,Trae Waynes,Player,0,0,23,2015,1,11,CB,Michigan St.,MIN
PL1025,Kevin Johnson,Player,0,0,23,2015,1,16,CB,Wake Forest,HOU
PL1027,Marcus Peters,Player,1,2,22,2015,1,18,CB,Washington,KAN
PL1036,Byron Jones,Player,0,1,22,2015,1,27,CB,Connecticut,DAL
PL1039,Damarious Randall,Player,0,0,23,2015,1,30,S,Arizona St.,GNB
PL1042,Landon Collins,Player,1,3,21,2015,2,33,S,Alabama,NYG
PL1051,Jalen Collins,Player,0,0,22,2015,2,42,CB,LSU,ATL
PL1055,Jaquiski Tartt,Player,0,0,23,2015,2,46,S,Samford,SFO
PL1056,Eric Rowe,Player,0,0,22,2015,2,47,CB,Utah,PHI
PL1059,Ronald Darby,Player,0,0,21,2015,2,50,CB,Florida St.,BUF
PL1065,Senquez Golson,Player,0,0,22,2015,2,56,CB,Mississippi,PIT
PL1071,Quinten Rollins,Player,0,0,23,2015,2,62,CB,Miami (OH),GNB
PL1073,Jordan Richards,Player,0,0,22,2015,2,64,S,Stanford,NWE
PL1074,D'Joun Smith,Player,0,0,22,2015,3,65,CB,Florida Atlantic,IND
PL1087,P.J. Williams,Player,0,0,22,2015,3,78,CB,Florida St.,NOR
PL1089,Alex Carter,Player,0,0,20,2015,3,80,CB,Stanford,DET
PL1092,Craig Mager,Player,0,0,23,2015,3,83,CB,Texas St.,SDG
