Source,Target
PL917,NFL20
CG174,PL925
PL925,NFL0
CG82,PL931
PL931,NFL26
CG164,PL936
PL936,NFL28
CG178,PL942
PL942,NFL31
CG123,PL946
PL946,NFL29
CG55,PL953
PL953,NFL19
CG33,PL961
PL961,NFL12
CG179,PL962
PL962,NFL0
CG39,PL966
PL966,NFL21
CG26,PL968
PL968,NFL29
CG54,PL974
PL974,NFL8
CG91,PL975
PL975,NFL18
CG4,PL989
PL989,NFL19
CG3,PL1000
PL1000,NFL16
CG86,PL1001
PL1001,NFL10
CG117,PL1005
PL1005,NFL1
CG115,PL1009
PL1009,NFL17
CG49,PL1020
PL1020,NFL16
CG64,PL1025
PL1025,NFL20
CG20,PL1027
PL1027,NFL28
CG128,PL1036
PL1036,NFL29
CG21,PL1039
PL1039,NFL11
CG2,PL1042
PL1042,NFL5
CG4,PL1051
PL1051,NFL13
CG167,PL1055
PL1055,NFL1
CG31,PL1056
PL1056,NFL19
CG11,PL1059
PL1059,NFL8
CG25,PL1065
PL1065,NFL9
CG183,PL1071
PL1071,NFL11
CG35,PL1073
PL1073,NFL24
CG45,PL1074
PL1074,NFL25
CG11,PL1087
PL1087,NFL27
CG35,PL1089
PL1089,NFL7
CG184,PL1092
PL1092,NFL22
CG153,PL1107
PL1107,NFL28
CG103,PL1113
PL1113,NFL6
CG36,PL1118
PL1118,NFL25
CG73,PL1124
PL1124,NFL26
CG54,PL1129
PL1129,NFL10
CG1,PL1130
PL1130,NFL9
CG186,PL1145
PL1145,NFL21
CG33,PL1151
PL1151,NFL31
CG70,PL1153
PL1153,NFL5
CG43,PL1154
PL1154,NFL12
CG69,PL1159
PL1159,NFL12
CG87,PL1173
PL1173,NFL18
CG19,PL1175
PL1175,NFL27
CG189,PL1178
PL1178,NFL23
CG102,PL1189
PL1189,NFL14
CG62,PL1190
PL1190,NFL14
CG103,PL1197
PL1197,NFL26
CG118,PL1199
PL1199,NFL19
CG27,PL1204
PL1204,NFL19
CG75,PL1205
PL1205,NFL10
CG70,PL1208
PL1208,NFL7
CG103,PL1247
PL1247,NFL9
CG66,PL1249
PL1249,NFL26
CG118,PL1250
PL1250,NFL3
CG195,PL1255
PL1255,NFL24
CG153,PL1256
PL1256,NFL23
CG42,PL1257
PL1257,NFL13
CG87,PL1259
PL1259,NFL18
CG61,PL1260
PL1260,NFL18
CG61,PL1272
PL1272,NFL26
CG102,PL1278
PL1278,NFL31
CG103,PL1282
PL1282,NFL2
CG2,PL1285
PL1285,NFL11
CG49,PL1288
PL1288,NFL10
CG18,PL1289
PL1289,NFL22
CG15,PL1291
PL1291,NFL0
CG34,PL1294
PL1294,NFL1
CG1,PL1295
PL1295,NFL18
CG11,PL1305
PL1305,NFL30
CG132,PL1322
PL1322,NFL27
CG46,PL1332
PL1332,NFL13
CG11,PL1343
PL1343,NFL21
CG14,PL1344
PL1344,NFL2
CG191,PL1351
PL1351,NFL28
CG23,PL1365
PL1365,NFL19
CG3,PL1366
PL1366,NFL14
CG5,PL1373
PL1373,NFL8
CG85,PL1374
PL1374,NFL30
CG0,PL1378
PL1378,NFL6
CG31,PL1380
PL1380,NFL3
CG80,PL1386
PL1386,NFL17
CG199,PL1389
PL1389,NFL12
CG200,PL1391
PL1391,NFL26
CG74,PL1392
PL1392,NFL15
CG12,PL1393
PL1393,NFL1
CG69,PL1395
PL1395,NFL31
CG85,PL1397
PL1397,NFL7
CG123,PL1411
PL1411,NFL13
CG42,PL1412
PL1412,NFL15
CG52,PL1416
PL1416,NFL5
CG91,PL1421
PL1421,NFL9
CG35,PL1426
PL1426,NFL19
CG2,PL1431
PL1431,NFL27
CG45,PL1434
PL1434,NFL1
CG107,PL1444
PL1444,NFL1
CG102,PL1446
PL1446,NFL16
CG129,PL1448
PL1448,NFL16
CG17,PL1451
PL1451,NFL5
CG28,PL1452
PL1452,NFL30
CG205,PL1459
PL1459,NFL2
CG41,PL1461
PL1461,NFL11
CG164,PL1470
PL1470,NFL24
CG52,PL1472
PL1472,NFL23
CG30,PL1480
PL1480,NFL20
CG138,PL1483
PL1483,NFL3
CG74,PL1489
PL1489,NFL16
CG1,PL1505
PL1505,NFL30
CG117,PL1511
PL1511,NFL3
CG41,PL1512
PL1512,NFL29
CG159,PL1516
PL1516,NFL10
CG66,PL1518
PL1518,NFL29
CG43,PL1520
PL1520,NFL20
CG2,PL1529
PL1529,NFL2
CG8,PL1532
PL1532,NFL3
CG70,PL1535
PL1535,NFL27
CG4,PL1538
PL1538,NFL1
CG20,PL1542
PL1542,NFL13
CG11,PL1545
PL1545,NFL16
CG23,PL1552
PL1552,NFL21
CG136,PL1553
PL1553,NFL6
CG13,PL1556
PL1556,NFL7
CG13,PL1563
PL1563,NFL4
CG12,PL1571
PL1571,NFL14
CG59,PL1574
PL1574,NFL12
CG24,PL1577
PL1577,NFL20
CG179,PL1580
PL1580,NFL13
CG128,PL1584
PL1584,NFL6
CG52,PL1588
PL1588,NFL26
CG4,PL1589
PL1589,NFL0
CG128,PL1590
PL1590,NFL17
CG54,PL1591
PL1591,NFL30
CG159,PL1600
PL1600,NFL29
CG76,PL1603
PL1603,NFL24
CG19,PL1604
PL1604,NFL10
CG112,PL1610
PL1610,NFL18
CG76,PL1611
PL1611,NFL24
CG85,PL1613
PL1613,NFL12
CG104,PL1625
PL1625,NFL8
CG96,PL1631
PL1631,NFL9
CG178,PL1634
PL1634,NFL29
CG75,PL1639
PL1639,NFL14
CG19,PL1654
PL1654,NFL28
CG12,PL1656
PL1656,NFL19
CG4,PL1658
PL1658,NFL23
CG3,PL1663
PL1663,NFL8
CG137,PL1665
PL1665,NFL22
CG63,PL1669
PL1669,NFL30
CG86,PL1670
PL1670,NFL9
CG116,PL1672
PL1672,NFL5
CG7,PL1679
PL1679,NFL11
CG23,PL1689
PL1689,NFL6
CG17,PL1695
PL1695,NFL26
CG19,PL1711
PL1711,NFL14
CG66,PL1712
PL1712,NFL25
CG104,PL1722
PL1722,NFL17
CG120,PL1727
PL1727,NFL6
CG135,PL1729
PL1729,NFL6
CG153,PL1737
PL1737,NFL19
CG36,PL1761
PL1761,NFL13
CG17,PL1762
PL1762,NFL13
CG137,PL1765
PL1765,NFL21
CG132,PL1766
PL1766,NFL17
CG203,PL1768
PL1768,NFL12
CG76,PL1770
PL1770,NFL1
CG4,PL1778
PL1778,NFL29
CG2,PL1779
PL1779,NFL4
CG24,PL1782
PL1782,NFL8
CG2,PL1789
PL1789,NFL10
CG17,PL1801
PL1801,NFL16
CG222,PL1811
PL1811,NFL30
CG86,PL1820
PL1820,NFL24
CG30,PL1834
PL1834,NFL11
CG176,PL1837
PL1837,NFL30
CG36,PL1838
PL1838,NFL16
CG4,PL1845
PL1845,NFL22
CG153,PL1851
PL1851,NFL31
CG0,PL1852
PL1852,NFL0
CG102,PL1864
PL1864,NFL5
CG21,PL1871
PL1871,NFL18
CG3,PL1884
PL1884,NFL17
CG19,PL1892
PL1892,NFL19
CG4,PL1893
PL1893,NFL8
CG106,PL1899
PL1899,NFL21
CG129,PL1902
PL1902,NFL11
CG147,PL1904
PL1904,NFL29
CG17,PL1908
PL1908,NFL16
CG160,PL1912
PL1912,NFL15
CG2,PL1915
PL1915,NFL28
CG223,PL1917
PL1917,NFL7
CG7,PL1925
PL1925,NFL10
CG167,PL1931
PL1931,NFL27
CG59,PL1936
PL1936,NFL10
CG193,PL1939
PL1939,NFL23
CG58,PL1941
PL1941,NFL4
CG11,PL1943
PL1943,NFL6
CG224,PL1944
PL1944,NFL0
CG49,PL1947
PL1947,NFL1
CG6,PL1948
PL1948,NFL23
CG104,PL1951
PL1951,NFL31
CG64,PL1954
PL1954,NFL2
CG61,PL1956
PL1956,NFL17
CG13,PL1958
PL1958,NFL13
CG120,PL1962
PL1962,NFL7
CG1,PL1963
PL1963,NFL24
CG107,PL1978
PL1978,NFL14
CG137,PL1981
PL1981,NFL15
CG7,PL1982
PL1982,NFL14
CG18,PL1985
PL1985,NFL31
CG132,PL1989
PL1989,NFL24
CG24,PL2007
PL2007,NFL2
CG91,PL2010
PL2010,NFL26
CG32,PL2011
PL2011,NFL9
CG4,PL2023
PL2023,NFL0
CG132,PL2037
PL2037,NFL5
CG78,PL2045
PL2045,NFL21
CG39,PL2051
PL2051,NFL24
CG70,PL2052
PL2052,NFL8
CG100,PL2063
PL2063,NFL18
CG3,PL2068
PL2068,NFL22
CG22,PL2072
PL2072,NFL19
CG63,PL2078
PL2078,NFL20
CG24,PL2098
PL2098,NFL1
CG63,PL2099
PL2099,NFL3
CG103,PL2106
PL2106,NFL27
CG54,PL2107
PL2107,NFL22
CG85,PL2108
PL2108,NFL19
CG137,PL2111
PL2111,NFL31
CG70,PL2113
PL2113,NFL9
CG58,PL2116
PL2116,NFL15
CG74,PL2118
PL2118,NFL8
CG0,PL2126
PL2126,NFL18
CG1,PL2131
PL2131,NFL3
CG78,PL2136
PL2136,NFL28
CG80,PL2139
PL2139,NFL6
CG102,PL2145
PL2145,NFL20
CG231,PL2146
PL2146,NFL9
CG120,PL2149
PL2149,NFL11
CG58,PL2152
PL2152,NFL10
CG162,PL2155
PL2155,NFL26
CG169,PL2157
PL2157,NFL16
CG165,PL2161
PL2161,NFL29
CG95,PL2162
PL2162,NFL20
CG132,PL2164
PL2164,NFL14
CG141,PL2165
PL2165,NFL6
CG23,PL2169
PL2169,NFL4
CG35,PL2172
PL2172,NFL23
CG135,PL2174
PL2174,NFL23
CG1,PL2176
PL2176,NFL30
CG70,PL2182
PL2182,NFL21
CG112,PL2188
PL2188,NFL16
CG3,PL2191
PL2191,NFL23
CG49,PL2206
PL2206,NFL25
CG18,PL2208
PL2208,NFL1
CG7,PL2216
PL2216,NFL5
CG116,PL2224
PL2224,NFL8
CG187,PL2225
PL2225,NFL10
CG59,PL2231
PL2231,NFL14
CG41,PL2234
PL2234,NFL30
CG18,PL2237
PL2237,NFL24
CG136,PL2240
PL2240,NFL4
CG0,PL2247
PL2247,NFL30
CG176,PL2253
PL2253,NFL12
CG132,PL2265
PL2265,NFL26
CG221,PL2267
PL2267,NFL1
CG68,PL2268
PL2268,NFL17
CG111,PL2276
PL2276,NFL28
CG23,PL2278
PL2278,NFL26
CG70,PL2285
PL2285,NFL23
CG2,PL2291
PL2291,NFL20
CG76,PL2298
PL2298,NFL24
CG59,PL2300
PL2300,NFL2
CG11,PL2303
PL2303,NFL27
CG39,PL2305
PL2305,NFL16
CG112,PL2308
PL2308,NFL19
CG66,PL2309
PL2309,NFL26
CG54,PL2320
PL2320,NFL1
CG2,PL2321
PL2321,NFL28
CG112,PL2336
PL2336,NFL30
CG7,PL2337
PL2337,NFL7
CG30,PL2338
PL2338,NFL4
CG164,PL2342
PL2342,NFL11
CG23,PL2346
PL2346,NFL31
CG4,PL2347
PL2347,NFL5
CG54,PL2365
PL2365,NFL25
CG64,PL2367
PL2367,NFL10
CG100,PL2375
PL2375,NFL17
CG6,PL2376
PL2376,NFL19
CG118,PL2381
PL2381,NFL22
CG66,PL2382
PL2382,NFL23
CG240,PL2397
PL2397,NFL29
CG102,PL2404
PL2404,NFL23
CG0,PL2406
PL2406,NFL13
CG25,PL2407
PL2407,NFL28
CG61,PL2408
PL2408,NFL18
CG55,PL2409
PL2409,NFL3
CG27,PL2412
PL2412,NFL31
CG73,PL2415
PL2415,NFL20
CG14,PL2416
PL2416,NFL12
CG31,PL2419
PL2419,NFL17
CG132,PL2431
PL2431,NFL26
CG19,PL2434
PL2434,NFL12
CG3,PL2435
PL2435,NFL9
CG176,PL2442
PL2442,NFL13
CG99,PL2467
PL2467,NFL29
CG149,PL2472
PL2472,NFL0
CG32,PL2473
PL2473,NFL15
CG90,PL2474
PL2474,NFL6
CG11,PL2478
PL2478,NFL17
CG102,PL2481
PL2481,NFL4
CG2,PL2482
PL2482,NFL30
CG49,PL2486
PL2486,NFL3
CG31,PL2494
PL2494,NFL15
CG106,PL2495
PL2495,NFL1
CG137,PL2496
PL2496,NFL18
CG1,PL2515
PL2515,NFL19
CG65,PL2517
PL2517,NFL25
CG128,PL2520
PL2520,NFL15
CG9,PL2522
PL2522,NFL3
CG1,PL2540
PL2540,NFL27
CG86,PL2551
PL2551,NFL12
CG113,PL2559
PL2559,NFL7
CG66,PL2560
PL2560,NFL24
CG64,PL2563
PL2563,NFL18
CG128,PL2567
PL2567,NFL24
CG66,PL2568
PL2568,NFL8
CG138,PL2573
PL2573,NFL3
CG99,PL2574
PL2574,NFL18
CG28,PL2581
PL2581,NFL13
CG149,PL2585
PL2585,NFL15
CG31,PL2587
PL2587,NFL12
CG7,PL2592
PL2592,NFL30
CG178,PL2599
PL2599,NFL6
CG14,PL2606
PL2606,NFL14
CG19,PL2612
PL2612,NFL16
CG245,PL2614
PL2614,NFL21
CG42,PL2616
PL2616,NFL13
CG55,PL2618
PL2618,NFL25
CG29,PL2620
PL2620,NFL17
CG2,PL2621
PL2621,NFL0
CG153,PL2622
PL2622,NFL9
CG1,PL2628
PL2628,NFL28
CG139,PL2638
PL2638,NFL20
CG17,PL2640
PL2640,NFL18
CG64,PL2642
PL2642,NFL27
CG30,PL2645
PL2645,NFL31
CG248,PL2657
PL2657,NFL0
CG202,PL2664
PL2664,NFL13
CG94,PL2669
PL2669,NFL29
CG153,PL2674
PL2674,NFL22
CG102,PL2683
PL2683,NFL19
CG3,PL2691
PL2691,NFL12
CG3,PL2692
PL2692,NFL29
CG36,PL2694
PL2694,NFL9
CG250,PL2703
PL2703,NFL26
CG9,PL2705
PL2705,NFL10
CG54,PL2709
PL2709,NFL8
CG94,PL2713
PL2713,NFL11
CG31,PL2714
PL2714,NFL20
CG153,PL2716
PL2716,NFL31
CG42,PL2717
PL2717,NFL26
CG18,PL2723
PL2723,NFL29
CG139,PL2726
PL2726,NFL5
CG76,PL2729
PL2729,NFL17
CG24,PL2742
PL2742,NFL15
CG113,PL2743
PL2743,NFL4
CG4,PL2745
PL2745,NFL1
CG58,PL2746
PL2746,NFL8
CG21,PL2749
PL2749,NFL20
CG94,PL2753
PL2753,NFL29
CG25,PL2757
PL2757,NFL16
CG24,PL2764
PL2764,NFL5
CG72,PL2768
PL2768,NFL17
CG76,PL2771
PL2771,NFL23
CG149,PL2793
PL2793,NFL8
CG190,PL2798
PL2798,NFL0
CG118,PL2802
PL2802,NFL4
CG112,PL2807
PL2807,NFL29
CG91,PL2809
PL2809,NFL22
CG63,PL2813
PL2813,NFL5
CG102,PL2817
PL2817,NFL28
CG65,PL2822
PL2822,NFL27
CG203,PL2825
PL2825,NFL16
CG55,PL2842
PL2842,NFL11
CG78,PL2844
PL2844,NFL24
CG54,PL2845
PL2845,NFL5
CG7,PL2849
PL2849,NFL15
CG4,PL2850
PL2850,NFL13
CG0,PL2857
PL2857,NFL1
CG166,PL2861
PL2861,NFL20
CG12,PL2864
PL2864,NFL28
CG17,PL2868
PL2868,NFL21
CG137,PL2880
PL2880,NFL13
CG128,PL2882
PL2882,NFL3
CG33,PL2883
PL2883,NFL30
CG42,PL2895
PL2895,NFL2
CG83,PL2896
PL2896,NFL8
CG105,PL2899
PL2899,NFL19
CG198,PL2901
PL2901,NFL18
CG4,PL2902
PL2902,NFL31
CG21,PL2906
PL2906,NFL14
CG55,PL2911
PL2911,NFL24
CG46,PL2913
PL2913,NFL19
CG172,PL2922
PL2922,NFL28
CG132,PL2924
PL2924,NFL31
CG59,PL2925
PL2925,NFL29
CG112,PL2941
PL2941,NFL6
CG69,PL2955
PL2955,NFL20
CG135,PL2959
PL2959,NFL10
CG245,PL2962
PL2962,NFL14
CG10,PL2974
PL2974,NFL22
CG58,PL2976
PL2976,NFL9
CG94,PL2988
PL2988,NFL21
CG91,PL2994
PL2994,NFL13
CG256,PL3000
PL3000,NFL7
CG21,PL3002
PL3002,NFL18
CG234,PL3010
PL3010,NFL30
CG77,PL3011
PL3011,NFL17
CG100,PL3031
PL3031,NFL14
CG68,PL3033
PL3033,NFL8
CG4,PL3040
PL3040,NFL14
CG68,PL3048
PL3048,NFL2
CG9,PL3052
PL3052,NFL10
CG70,PL3053
PL3053,NFL17
CG70,PL3054
PL3054,NFL5
CG23,PL3055
PL3055,NFL6
CG63,PL3058
PL3058,NFL24
CG31,PL3071
PL3071,NFL22
CG62,PL3075
PL3075,NFL13
CG238,PL3087
PL3087,NFL26
CG14,PL3089
PL3089,NFL23
CG59,PL3095
PL3095,NFL7
CG198,PL3100
PL3100,NFL27
CG75,PL3106
PL3106,NFL16
CG111,PL3118
PL3118,NFL30
CG102,PL3123
PL3123,NFL11
CG137,PL3129
PL3129,NFL25
CG12,PL3139
PL3139,NFL7
CG96,PL3140
PL3140,NFL4
CG94,PL3144
PL3144,NFL3
CG18,PL3148
PL3148,NFL10
CG24,PL3157
PL3157,NFL20
CG20,PL3160
PL3160,NFL1
CG149,PL3165
PL3165,NFL25
CG43,PL3174
PL3174,NFL26
