Source,Target
PL2056,NFL0
CG137,PL2074
PL2074,NFL24
CG86,PL2075
PL2075,NFL7
CG27,PL2080
PL2080,NFL12
CG0,PL2089
PL2089,NFL29
CG4,PL2091
PL2091,NFL24
CG29,PL2114
PL2114,NFL11
CG132,PL2123
PL2123,NFL14
CG61,PL2133
PL2133,NFL1
CG96,PL2137
PL2137,NFL25
CG35,PL2142
PL2142,NFL26
CG147,PL2143
PL2143,NFL3
CG103,PL2144
PL2144,NFL2
CG3,PL2148
PL2148,NFL17
CG74,PL2151
PL2151,NFL8
CG128,PL2154
PL2154,NFL0
CG153,PL2163
PL2163,NFL13
CG68,PL2167
PL2167,NFL19
CG33,PL2195
PL2195,NFL14
CG128,PL2201
PL2201,NFL22
CG54,PL2205
PL2205,NFL4
CG19,PL2238
PL2238,NFL29
CG14,PL2239
PL2239,NFL5
CG131,PL2241
PL2241,NFL28
CG164,PL2243
PL2243,NFL21
CG99,PL2250
PL2250,NFL9
CG54,PL2258
PL2258,NFL19
CG41,PL2263
PL2263,NFL10
CG3,PL2280
PL2280,NFL8
CG75,PL2283
PL2283,NFL22
CG137,PL2301
PL2301,NFL7
CG35,PL2322
PL2322,NFL16
CG55,PL2329
PL2329,NFL20
CG111,PL2330
PL2330,NFL26
CG54,PL2383
PL2383,NFL2
CG6,PL2410
PL2410,NFL2
CG13,PL2444
PL2444,NFL1
CG51,PL2445
PL2445,NFL14
CG187,PL2451
PL2451,NFL6
CG164,PL2459
PL2459,NFL9
CG165,PL2464
PL2464,NFL11
CG4,PL2471
PL2471,NFL19
CG76,PL2508
PL2508,NFL16
CG19,PL2538
PL2538,NFL18
CG128,PL2553
PL2553,NFL25
CG1,PL2557
PL2557,NFL0
CG68,PL2579
PL2579,NFL19
CG7,PL2591
PL2591,NFL2
CG2,PL2600
PL2600,NFL1
CG32,PL2637
PL2637,NFL15
CG96,PL2654
PL2654,NFL15
CG12,PL2655
PL2655,NFL5
CG97,PL2660
PL2660,NFL22
CG4,PL2671
PL2671,NFL11
CG238,PL2695
PL2695,NFL9
CG49,PL2699
PL2699,NFL17
CG39,PL2711
PL2711,NFL21
CG18,PL2718
PL2718,NFL7
CG3,PL2721
PL2721,NFL26
CG226,PL2735
PL2735,NFL10
CG70,PL2737
PL2737,NFL30
CG190,PL2738
PL2738,NFL28
CG47,PL2741
PL2741,NFL10
CG95,PL2747
PL2747,NFL14
CG68,PL2766
PL2766,NFL0
CG199,PL2776
PL2776,NFL6
CG62,PL2786
PL2786,NFL3
CG66,PL2795
PL2795,NFL15
CG62,PL2804
PL2804,NFL29
CG86,PL2805
PL2805,NFL9
CG143,PL2806
PL2806,NFL17
CG87,PL2826
PL2826,NFL31
CG76,PL2837
PL2837,NFL21
CG36,PL2846
PL2846,NFL7
CG70,PL2855
PL2855,NFL28
CG58,PL2871
PL2871,NFL20
CG164,PL2904
PL2904,NFL29
CG21,PL2921
PL2921,NFL18
CG116,PL2931
PL2931,NFL0
CG105,PL2948
PL2948,NFL22
CG19,PL2954
PL2954,NFL13
CG40,PL2958
PL2958,NFL12
CG205,PL2961
PL2961,NFL8
CG9,PL2984
PL2984,NFL25
CG176,PL2986
